number	hits	start	end	length	score	scaff	strand	taxon_name	taxon_id
2746	WP_002186383.1,WP_002186384.1	210706	214571	3870	1201	NZ_JARLYE010000015.1		GCF_036209605.1	1405
2747	WP_002186383.1,WP_002186384.1	679736	683601	3870	1201	NZ_JARLYD010000002.1		GCF_036209615.1	1405
2748	WP_002186384.1,WP_002186383.1	176132	179997	3870	1201	NZ_JARLYF010000012.1		GCF_036209645.1	1405
2749	WP_328022779.1,WP_000615610.1	158005	161870	3870	1201	NZ_JARLYH010000012.1		GCF_036209665.1	2026193
2750	WP_328025998.1,WP_262449553.1	34891	38756	3870	1201	NZ_JARLYL010000005.1		GCF_036209745.1	1405
2751	WP_002186383.1,WP_002186384.1	38241	42106	3870	1201	NZ_JARLYJ010000014.1		GCF_036209765.1	1405
2752	WP_088038139.1,WP_088038141.1	176899	180764	3870	1201	NZ_JARLYK010000007.1		GCF_036209775.1	1405
2753	WP_328025998.1,WP_262449553.1	25135	29000	3870	1201	NZ_JARLYM010000022.1		GCF_036209805.1	1405
2754	WP_328025998.1,WP_262449553.1	25115	28980	3870	1201	NZ_JARLYN010000036.1		GCF_036209825.1	1405
2755	WP_002186383.1,WP_087995544.1	13628	17493	3870	1201	NZ_JARLYO010000005.1		GCF_036209845.1	1405
2756	WP_071735069.1,WP_329762602.1	950195	954060	3870	1201	NZ_JAUMJO010000001.1		GCF_036320425.1	2026193
2757	WP_078422195.1,WP_002168868.1	1223183	1227048	3870	1201	NZ_JBBORT010000001.1		GCF_038004785.1	2921583
2758	WP_144508432.1,WP_353761086.1	3941990	3945855	3870	1201	NZ_JARVHQ010000001.1		GCF_040459645.1	3040260
2759	WP_071770264.1,WP_327816843.1	1241979	1245844	3870	1201	NZ_JBBMKW010000001.1		GCF_037937215.1	2026192
2760	WP_044437842.1,WP_044437844.1	1285961	1289826	3870	1201	NZ_JBBOTR010000001.1		GCF_038005725.1	2954664
2761	WP_341035887.1,WP_341035889.1	230096	233961	3870	1201	NZ_JBBOUQ010000001.1		GCF_038006125.1	2954660
2762	WP_002168868.1,WP_078184120.1	3928601	3932466	3870	1201	NZ_JBBOUP010000001.1		GCF_038006145.1	2921392
2763	WP_341023757.1,WP_113733618.1	1357294	1361159	3870	1201	NZ_JBBOUY010000001.1		GCF_038006345.1	2921591
2764	WP_078202974.1,WP_078202975.1	1241075	1244940	3870	1201	NZ_JBBOVQ010000001.1		GCF_038006705.1	2921529
2765	WP_199626847.1,WP_088038141.1	1269369	1273234	3870	1201	NZ_JBBOWH010000001.1		GCF_038006925.1	2921538
2766	WP_002126027.1,WP_002126028.1	1249186	1253051	3870	1201	NZ_JBBOWR010000001.1		GCF_038007175.1	2954600
2767	WP_340772231.1,WP_340772233.1	1015594	1019459	3870	1201	NZ_JBBOWS010000001.1		GCF_038007205.1	2954599
2768	WP_341074480.1,WP_113733618.1	1330596	1334461	3870	1201	NZ_JBBOXC010000001.1		GCF_038007365.1	2921592
2769	WP_341090824.1,WP_002168868.1	1238365	1242230	3870	1201	NZ_JBBOXE010000001.1		GCF_038007445.1	2921572
2770	WP_263894713.1,WP_078202975.1	1260718	1264583	3870	1201	NZ_JBBOXZ010000001.1		GCF_038007885.1	2954662
2771	WP_341086362.1,WP_215590940.1	2666925	2670790	3870	1201	NZ_JBBOYO010000001.1		GCF_038008145.1	2921593
2772	WP_002186383.1,WP_340975589.1	4278710	4282575	3870	1201	NZ_JBBOZC010000001.1		GCF_038008405.1	2978219
2773	WP_002126027.1,WP_002126028.1	1256076	1259941	3870	1201	NZ_JBBOZP010000001.1		GCF_038008665.1	2954657
2774	WP_088035047.1,WP_088035050.1	4518611	4522476	3870	1201	NZ_CP150648.1		GCF_038024175.1	1405
2775	WP_002140888.1,WP_012260565.1	1274461	1278326	3870	1201	NZ_JBBOTI010000002.1		GCF_038005505.1	2954598
2776	WP_340822568.1,WP_340822570.1	1170880	1174745	3870	1201	NZ_JBBOUO010000001.1		GCF_038006105.1	2921402
2777	WP_002158825.1,WP_078173288.1	1211894	1215759	3870	1201	NZ_JBBOWG010000001.1		GCF_038006985.1	2921541
2778	WP_341307380.1,WP_341307381.1	3432895	3436760	3870	1201	NZ_JBBOTV010000001.1		GCF_038050385.1	2921590
2779	WP_199626847.1,WP_002186383.1	1233701	1237566	3870	1201	NZ_JBBOPN010000001.1		GCF_038003645.1	2921363
2780	WP_044437842.1,WP_113769153.1	1252108	1255973	3870	1201	NZ_JARVHC010000001.1		GCF_040459995.1	3040247
2781	WP_070141332.1,WP_353770564.1	36286	40151	3870	1201	NZ_JBEUTF010000032.1		GCF_040492395.1	3122976
2782	WP_377898359.1,WP_377898360.1	462198	466063	3870	1201	NZ_JBHVNG010000002.1		GCF_042796455.1	3346273
2783	WP_002186383.1,WP_377940401.1	776372	780237	3870	1201	NZ_JBHVVX010000002.1		GCF_042882505.1	1405
2784	WP_377940401.1,WP_002186383.1	224909	228774	3870	1201	NZ_JBHVVY010000002.1		GCF_042882555.1	1405
2785	WP_201039726.1,WP_390185720.1	485872	489737	3870	1201	NZ_JBHVVQ010000002.1		GCF_042883425.1	1405
2786	WP_002186383.1,WP_390219167.1	66376	70241	3870	1201	NZ_JBHVTE010000008.1		GCF_042884815.1	1405
2787	WP_372475517.1,WP_242309892.1	740034	743899	3870	1201	NZ_JBFDUU010000002.1		GCF_041531455.1	1405
2788	WP_372488874.1,WP_372488875.1	13725	17590	3870	1201	NZ_JBEJVV010000009.1		GCF_041531495.1	1405
2789	WP_088098821.1,WP_256416064.1	2314	6179	3870	1201	NZ_JBFPJI010000110.1		GCF_040838205.1	125884
2790	WP_367961491.1,WP_002168868.1	8464	12329	3870	1201	NZ_JBFPJH010000052.1		GCF_040838255.1	1387733
2791	WP_354655949.1,WP_354655950.1	195892	199757	3870	1201	NZ_JBEXCC010000002.1		GCF_040567675.1	1405
2792	WP_367630625.1,WP_367630626.1	11424	15289	3870	1201	NZ_JBFNPP010000011.1		GCF_040797025.1	1405
2793	WP_002168868.1,WP_033708900.1	586219	590084	3870	1201	NZ_JBFNPQ020000002.1		GCF_040797065.2	1405
2794	WP_002168868.1,WP_033708900.1	586218	590083	3870	1201	NZ_JBFNPR020000002.1		GCF_040797105.2	1405
2795	WP_377940401.1,WP_002186383.1	69622	73487	3870	1201	NZ_JBHXKL010000016.1		GCF_042722135.1	1405
2796	WP_377940401.1,WP_002186383.1	69518	73383	3870	1201	NZ_JBHXJZ010000013.1		GCF_042722945.1	1405
2797	WP_377892432.1,WP_377892433.1	21584	25449	3870	1201	NZ_JBHWYR010000018.1		GCF_042728695.1	3347061
2798	WP_377951693.1,WP_377951695.1	432995	436860	3870	1201	NZ_JBHTYO010000001.1		GCF_042790735.1	1405
2799	WP_377951695.1,WP_377951693.1	29181	33046	3870	1201	NZ_JBHTYN010000036.1		GCF_042790895.1	1405
2800	WP_002126028.1,WP_400517756.1	1109984	1113849	3870	1201	NZ_JBIWFR010000001.1		GCF_044763155.1	1405
2801	WP_377866445.1,WP_377866446.1	4150773	4154638	3870	1201	NZ_JAXHPX010000007.1		GCF_042466195.1	3101709
2802	WP_002186383.1,WP_404467482.1	1150287	1154152	3870	1201	NZ_JBIYCQ010000001.1		GCF_044907985.1	3156294
2803	WP_087995544.1,WP_215550877.1	175131	178996	3870	1201	NZ_JBIYCX010000001.1		GCF_044908195.1	3156280
2804	WP_016128959.1,WP_071735069.1	514874	518739	3870	1201	NZ_JBIQDN010000001.1		GCF_045371125.1	2026193
2805	WP_113937730.1,WP_427279010.1	16633	20498	3870	1201	NZ_JBNNIN010000005.1		GCF_050269535.1	1405
2806	WP_427343581.1,WP_427343583.1	89210	93075	3870	1201	NZ_JBNNIQ010000017.1		GCF_050269595.1	1405
2807	WP_404457245.1,WP_404511484.1	246898	250763	3870	1201	NZ_JBIYCZ010000006.1		GCF_044908245.1	3156286
2808	WP_002186383.1,WP_199626847.1	787176	791041	3870	1201	NZ_JBIYDA010000001.1		GCF_044908295.1	3156284
2809	WP_404457245.1,WP_404457247.1	40197	44062	3870	1201	NZ_JBIYDE010000010.1		GCF_044908455.1	3156287
2810	WP_199626847.1,WP_002186383.1	497910	501775	3870	1201	NZ_JBIYDG010000003.1		GCF_044908515.1	3156281
2811	WP_002186383.1,WP_404467482.1	1179680	1183545	3870	1201	NZ_JBIYDK010000001.1		GCF_044908625.1	3156292
2812	WP_078179014.1,WP_404518184.1	90907	94772	3870	1201	NZ_JBIYDI010000007.1		GCF_044908635.1	3156282
2813	WP_199626847.1,WP_002186383.1	76797	80662	3870	1201	NZ_JBIYDO010000001.1		GCF_044908795.1	3156283
2814	WP_199626847.1,WP_002186383.1	76787	80652	3870	1201	NZ_JBIYDU010000001.1		GCF_044908975.1	3156293
2815	WP_404445772.1,WP_404445775.1	122757	126622	3870	1201	NZ_JBIYDV010000008.1		GCF_044909215.1	3156289
2816	WP_002168868.1,WP_016126704.1	226106	229971	3870	1201	NZ_DBBRPV010000004.1		GCF_044949865.1	1405
2817	WP_427351914.1,WP_427351915.1	20042	23907	3870	1201	NZ_JBNNIV010000055.1		GCF_050269695.1	1405
2818	WP_410591251.1,WP_410591253.1	13702	17567	3870	1201	NZ_JAWRYM010000017.1		GCF_046534555.1	3085812
2819	WP_098635434.1,WP_098635433.1	36384	40249	3870	1201	NZ_JAYKZW010000011.1		GCF_048054765.1	1405
2820	WP_002186384.1,WP_426940471.1	1228411	1232276	3870	1201	NZ_CP189792.1		GCF_050209365.1	1405
2821	WP_016094523.1,WP_016094522.1	1213774	1217639	3870	1201	NZ_CP189817.1		GCF_050210445.1	1405
2822	WP_427283430.1,WP_427283431.1	211519	215384	3870	1201	NZ_JBNNFZ010000003.1		GCF_050268045.1	1405
2823	WP_098988187.1,WP_002201329.1	501384	505249	3870	1201	NZ_JBNNGH010000001.1		GCF_050268185.1	1396
2824	WP_016128959.1,WP_071735069.1	1194328	1198193	3870	1201	NZ_JBLFHU010000001.1		GCF_047444815.1	2026193
2825	WP_078175525.1,WP_078175523.1	538908	542773	3870	1201	NZ_JBCMNA010000024.1		GCF_050459445.1	1405
2826	WP_429707031.1,WP_429707033.1	100323	104188	3870	1201	NZ_JBCMNP010000070.1		GCF_050459995.1	1405
2827	WP_097830092.1,WP_097830091.1	1138532	1142397	3870	1201	NZ_JBNGVC010000001.1		GCF_050524305.1	3240095
2828	WP_113709010.1,WP_002168868.1	248516	252381	3870	1201	NZ_JBCMHW010000009.1		GCF_050456665.1	1405
2829	WP_429683675.1,WP_002168868.1	116300	120165	3870	1201	NZ_JBCMHX010000021.1		GCF_050456685.1	1405
2830	WP_429691990.1,WP_429687376.1	86230	90095	3870	1201	NZ_JBCMJO010000018.1		GCF_050457545.1	1405
2831	WP_016101526.1,WP_431179834.1	24319	28184	3870	1201	NZ_JBNTLN010000007.1		GCF_050627815.1	1405
2832	WP_002201329.1,WP_098988187.1	50303	54168	3870	1201	NZ_JBNTLW010000007.1		GCF_050627975.1	1396
2833	WP_137076169.1,WP_431184321.1	197389	201257	3873	1201	NZ_JBNTOD010000002.1		GCF_050629185.1	1405
2834	WP_016126704.1,WP_431185552.1	217341	221206	3870	1201	NZ_JBNTOE010000005.1		GCF_050629205.1	1405
2835	WP_002186384.1,WP_002186383.1	176220	180085	3870	1201	NZ_JBNTOG010000001.1		GCF_050629225.1	1405
2836	WP_431186212.1,WP_044437842.1	9971	13836	3870	1201	NZ_JBNTOF010000009.1		GCF_050629245.1	1405
2837	WP_113709010.1,WP_002168868.1	87251	91116	3870	1201	NZ_JBNTOL010000010.1		GCF_050629345.1	1405
2838	WP_215576893.1,WP_215576892.1	118123	121988	3870	1201	NZ_JBNTON010000010.1		GCF_050629385.1	1405
2839	WP_113709010.1,WP_002168868.1	87319	91184	3870	1201	NZ_JBNTPB010000014.1		GCF_050629645.1	1405
2840	WP_002126027.1,WP_002126028.1	210109	213974	3870	1201	NZ_JBNTPC010000006.1		GCF_050629665.1	1405
2841	WP_199659826.1,WP_429710750.1	119890	123755	3870	1201	NZ_JBCMRK010000010.1		GCF_050463985.1	1405
2842	WP_088291231.1,WP_088291230.1	797415	801280	3870	1201	NZ_JBCMRL010000013.1		GCF_050464045.1	1405
2843	WP_060751878.1,WP_429714882.1	400497	404362	3870	1201	NZ_JBCMRM010000008.1		GCF_050464085.1	1405
2844	WP_002201329.1,WP_098988187.1	1170871	1174736	3870	1201	NZ_JBNNGP010000002.1		GCF_050268345.1	1396
2845	WP_427283430.1,WP_427283431.1	211519	215384	3870	1201	NZ_JBNNMS010000004.1		GCF_050273035.1	1405
2846	WP_427327228.1,WP_002135041.1	79249	83114	3870	1201	NZ_JBNNUV010000004.1		GCF_050280105.1	1405
2847	WP_429691016.1,WP_002086901.1	1674	5539	3870	1201	NZ_JBCMKM010000193.1		GCF_050458025.1	1405
2848	WP_060751878.1,WP_429714882.1	281926	285791	3870	1201	NZ_JBNTPF010000003.1		GCF_050629745.1	1405
2849	WP_309514643.1,WP_002186384.1	30955	34820	3870	1201	NZ_JBNTPR010000005.1		GCF_050630005.1	1405
2850	WP_002086901.1,WP_429691016.1	4962	8827	3870	1201	NZ_JBCMKN010000139.1		GCF_050458045.1	1405
2851	WP_002086901.1,WP_429691016.1	4661	8526	3870	1201	NZ_JBCMLB010000306.1		GCF_050458325.1	1405
2852	WP_429691016.1,WP_002086901.1	9793	13658	3870	1201	NZ_JBCMLC010000004.1		GCF_050458345.1	1405
2853	WP_431175867.1,WP_012260565.1	14001	17866	3870	1201	NZ_JBNTLA010000021.1		GCF_050627535.1	1405
2854	WP_128282200.1,WP_431178477.1	32135	36000	3870	1201	NZ_JBNTKZ010000011.1		GCF_050627545.1	2817478
2855	WP_431179834.1,WP_016101526.1	127092	130957	3870	1201	NZ_JBNTLB010000011.1		GCF_050627575.1	1405
2856	WP_431181543.1,WP_431181544.1	484848	488713	3870	1201	NZ_JBNTMN010000001.1		GCF_050628325.1	1405
2857	WP_263894713.1,WP_431159585.1	297214	301079	3870	1201	NZ_JBNTMM010000001.1		GCF_050628335.1	1405
2858	WP_429721350.1,WP_199626847.1	77749	81614	3870	1201	NZ_JBCNST010000017.1		GCF_050470125.1	1405
2859	WP_429721350.1,WP_199626847.1	505501	509366	3870	1201	NZ_JBCNSV010000004.1		GCF_050470225.1	1405
2860	WP_199626847.1,WP_429721350.1	373444	377309	3870	1201	NZ_JBCNSW010000004.1		GCF_050470245.1	1405
2861	WP_429687376.1,WP_429687375.1	13664	17529	3870	1201	NZ_JBCMJW010000035.1		GCF_050457705.1	1405
2862	WP_429685538.1,WP_429685539.1	82219	86084	3870	1201	NZ_JBCMJX010000014.1		GCF_050457725.1	1405
2863	WP_429685538.1,WP_429685539.1	82220	86085	3870	1201	NZ_JBCMJY010000005.1		GCF_050457765.1	1405
2864	WP_429687375.1,WP_429687376.1	87347	91212	3870	1201	NZ_JBCMKA010000016.1		GCF_050457785.1	1405
2865	WP_002086901.1,WP_429691016.1	4658	8523	3870	1201	NZ_JBCMKK010000224.1		GCF_050457985.1	1405
2866	WP_431160489.1,WP_431160491.1	476652	480517	3870	1201	NZ_JBNTLX010000002.1		GCF_050628015.1	1405
2867	WP_375369884.1,WP_375369885.1	4195844	4199709	3870	1201	NZ_CM143394.1		GCF_042136375.2	3683351
2868	WP_033730642.1,WP_430629263.1	87693	91558	3870	1201	NZ_JBNXSQ010000001.1		GCF_050563365.1	1405
2869	WP_335468684.1,WP_070128133.1	55188	59053	3870	1201	NZ_JBALMG010000001.1		GCF_036963225.1	3122974
2870	WP_219301745.1,WP_219301746.1	96271	100136	3870	1201	NZ_JBQWDU010000007.1		GCF_052510565.1	3459567
2871	WP_002158825.1,WP_002158824.1	995116	998981	3870	1201	NZ_CM129600.1		GCF_052947795.1	1405
2872	WP_447619301.1,WP_447619302.1	5988	9853	3870	1201	NZ_JBKEZR010000019.1		GCF_053345195.1	1405
2873	WP_002168868.1,WP_113709010.1	28137	32002	3870	1201	NZ_JBQZGC010000013.1		GCF_052691895.1	3415651
2874	WP_113709010.1,WP_002168868.1	87299	91164	3870	1201	NZ_JBQZGB010000013.1		GCF_052691975.1	3415652
2875	WP_441297020.1,WP_002186383.1	1244891	1248756	3870	1201	NZ_CM125442.1		GCF_052077675.1	1405
2876	WP_439875403.1,WP_439875404.1	977096	980961	3870	1201	NZ_CP196734.1		GCF_051904815.1	1405
2877	WP_044437842.1,WP_044437844.1	274501	278366	3870	1201	NZ_JBQCML010000001.1		GCF_051965155.1	1405
2878	WP_002158824.1,WP_002158825.1	3924220	3928085	3870	1201	NZ_CM129586.1		GCF_052947515.1	1405
2879	WP_215574610.1,WP_452086222.1	234685	238550	3870	1201	NZ_JBSGSJ010000002.1		GCF_053606825.1	1405
2880	WP_452086222.1,WP_215574610.1	164866	168731	3870	1201	NZ_JBSGSM010000006.1		GCF_053606885.1	1405
2881	WP_215574611.1,WP_215574610.1	337697	341562	3870	1201	NZ_JBSGSX010000001.1		GCF_053607125.1	1405
2882	WP_215574610.1,WP_215574611.1	60735	64600	3870	1201	NZ_JBSGTD010000023.1		GCF_053607225.1	1405
2883	WP_452083721.1,WP_452083722.1	103966	107831	3870	1201	NZ_JBSGTV010000003.1		GCF_053607585.1	1396
2884	WP_088038936.1,WP_088038938.1	486424	490289	3870	1201	NZ_FLZU01000016.1		GCF_900094345.1	1405
2885	WP_088098821.1,WP_088098822.1	82431	86296	3870	1201	NZ_FMAK01000024.1		GCF_900094655.1	1405
2886	WP_002158825.1,WP_078173288.1	398506	402371	3870	1201	NZ_FMBF01000018.1		GCF_900094695.1	1405
2887	WP_071151079.1,WP_071151080.1	181917	185782	3870	1201	NZ_FMJF01000019.1		GCF_900094995.1	1405
2888	WP_088291230.1,WP_456535161.1	500313	504178	3870	1201	NZ_JBSSFG010000001.1		GCF_054062415.1	1405
2889	WP_016126704.1,WP_002168868.1	1263459	1267324	3870	1201	NZ_CM129595.1		GCF_052947695.1	1405
2890	WP_016126704.1,WP_002168868.1	217461	221326	3870	1201	NZ_FOYB01000002.1		GCF_900115885.1	1405
2891	WP_476995845.1,WP_476995846.1	387741	391606	3870	1201	NZ_JBFTMD010000002.1		GCF_056396785.1	3238460
2892	WP_016101526.1,WP_012260565.1	86879	90744	3870	1201	NZ_JBFUIV010000008.1		GCF_056401715.1	3238612
2893	WP_090813020.1,WP_071735069.1	255112	258977	3870	1201	NZ_FNRB01000001.1		GCF_900107515.1	2026193
2894	WP_477000385.1,WP_477000386.1	1051	4916	3870	1201	NZ_JBFUIN010000131.1		GCF_056401855.1	3238611
2895	WP_012260565.1,WP_016101526.1	727346	731211	3870	1201	NZ_LR733376.1		GCF_902506115.1	1405
2896	WP_078422195.1,WP_002168868.1	1284126	1287991	3870	1201	NZ_CDRLLC010000001.1		GCF_976996315.1	1405
2897	WP_113709010.1,WP_002168868.1	1274333	1278198	3870	1201	NZ_CDRMVQ010000001.1		GCF_977007635.1	1405
2898	WP_199659826.1,WP_199659825.1	215498	219363	3870	1201	NZ_CAKJWM010000010.1		GCF_918189065.1	1396
2899	WP_215576893.1,WP_215576892.1	179824	183689	3870	1201	NZ_CAKJWQ010000013.1		GCF_918192685.1	1405
2900	WP_199714917.1,WP_199714916.1	186329	190194	3870	1201	NZ_CAKMRX030000133.1		GCF_928375605.1	315730
2901	WP_033708900.1,WP_002168868.1	276875	280740	3870	1201	NZ_CAKJVL010000011.1		GCF_918180265.1	1220585
2902	WP_283750600.1,WP_283750601.1	227586	231451	3870	1201	NZ_CAKJVS010000010.1		GCF_918180685.1	1396
2903	WP_113769153.1,WP_044437842.1	632934	636799	3870	1201	NZ_CEEDEC010000003.1		GCF_979253805.1	3681932
2904	WP_001061616.1,WP_098665234.1	33994	37859	3870	1200	NZ_NVDG01000002.1		GCF_002570485.1	1396
2905	WP_000615611.1,WP_088007632.1	248626	252491	3870	1200	NZ_VEKC01000004.1		GCF_007676595.1	2026193
2906	WP_088007632.1,WP_000615611.1	203217	207082	3870	1200	NZ_VEKB01000005.1		GCF_007676605.1	2026193
2907	WP_001061616.1,WP_000615609.1	180926	184791	3870	1200	NZ_VEKG01000003.1		GCF_007681065.1	2026193
2908	WP_199675243.1,WP_199675244.1	30251	34116	3870	1200	NZ_JAEHBV010000042.1		GCF_016483475.1	1396
2909	WP_199638101.1,WP_199638102.1	129690	133555	3870	1200	NZ_JAEHBK010000004.1		GCF_016483685.1	2794584
2910	WP_212089682.1,WP_212089683.1	1271628	1275493	3870	1200	NZ_CP047366.1		GCF_018141025.1	2026193
2911	WP_000615611.1,WP_001061618.1	154302	158167	3870	1200	NZ_VKPW01000009.1		GCF_031316625.1	2026193
2912	WP_097810115.1,WP_000615611.1	364093	367958	3870	1200	NZ_JARLXK010000001.1		GCF_036209205.1	2026193
2913	WP_000615611.1,WP_001061618.1	507716	511581	3870	1200	NZ_JARTIK010000001.1		GCF_036222705.1	2026193
2914	WP_001061616.1,WP_000615609.1	24984	28849	3870	1200	NZ_JBEUTH010000063.1		GCF_040492435.1	2026193
2915	WP_212089683.1,WP_363379980.1	866198	870063	3870	1200	NZ_JBFPNO010000001.1		GCF_040815695.1	2026193
2916	WP_363379980.1,WP_212089683.1	35602	39467	3870	1200	NZ_JBEGIB010000004.1		GCF_040676495.1	3135221
2917	WP_199638101.1,WP_199638102.1	557424	561289	3870	1200	NZ_JBEGIE010000044.1		GCF_040676575.1	2026192
2918	WP_199638101.1,WP_199638102.1	557737	561602	3870	1200	NZ_JBFPNP010000053.1		GCF_040815725.1	2026192
2919	WP_427367897.1,WP_427367898.1	175444	179309	3870	1200	NZ_JBNNHJ010000008.1		GCF_050268925.1	2026192
2920	WP_000615611.1,WP_098477947.1	244985	248850	3870	1200	NZ_JBCNAV010000014.1		GCF_050478265.1	2026193
2921	WP_097883621.1,WP_000615611.1	78901	82766	3870	1200	NZ_JBCNAZ010000017.1		GCF_050478365.1	2026193
2922	WP_001061618.1,WP_000615611.1	199725	203590	3870	1200	NZ_JBCNBF010000005.1		GCF_050478485.1	2026193
2923	WP_199638101.1,WP_199638102.1	129790	133655	3870	1200	NZ_JBNXSO010000004.1		GCF_050563345.1	2026192
2924	WP_000615611.1,WP_097810115.1	28414	32279	3870	1200	NZ_JBANCC010000042.1		GCF_037027125.1	2026193
2925	WP_430632002.1,WP_430632003.1	464271	468136	3870	1200	NZ_JBNXSS010000004.1		GCF_050563425.1	2026193
2926	WP_429697979.1,WP_429697980.1	11586	15451	3870	1200	NZ_JBCMLP010000025.1		GCF_050458625.1	1405
2927	WP_341117738.1,WP_341071943.1	4889338	4892997	2730	1199	NZ_JBBOWM010000001.1		GCF_038007065.1	2978209
2928	WP_033685359.1,WP_001031656.1	2099878	2103539	2823	1199	NZ_JBJJQE010000001.1		GCF_046470155.1	1396
2929	WP_341117738.1,WP_341071943.1	4889351	4893010	2730	1199	NZ_JBBOXR010000001.1		GCF_038007705.1	2978209
2930	WP_001031656.1,WP_033685359.1	4997094	5000755	2823	1199	NZ_CM147730.1		GCF_055793865.1	1396
2931	WP_098116959.1,WP_016113574.1	9986	16022	2121	1193	NZ_NUCF01000049.1		GCF_002554825.1	64104
2932	WP_098442791.1,WP_098442792.1	465761	469578	3822	1193	NZ_PDIZ01000001.1		GCF_002563635.1	1761764
2933	WP_098116959.1,WP_016113574.1	4689	10725	2121	1193	NZ_NVJY01000032.1		GCF_002572465.1	64104
2934	WP_166000898.1,WP_166000900.1	3940444	3944246	3807	1193	NZ_CP041063.1		GCF_011082085.1	2589818
2935	WP_400961654.1,WP_400961666.1	141856	148826	2217	1192	NZ_JBIVRT010000009.1		GCF_044755825.1	582475
2936	WP_427524963.1,WP_400961654.1	48386	55356	2217	1192	NZ_JBNNMB010000009.1		GCF_050272395.1	582475
2937	WP_223493945.1,WP_223493949.1	147469	152309	3456	1190	NZ_CP082921.1		GCF_019931755.1	79883
2938	WP_457450894.1,WP_457450897.1	10731	15567	3501	1190	NZ_JBSHYC010000053.1		GCF_054053245.1	33932
2939	WP_034281831.1,WP_046310969.1	720750	723079	2328	1187	NZ_LATH01000001.1		GCF_000972825.1	561879
2940	WP_034281831.1,WP_034623592.1	731834	734163	2328	1187	NZ_LMZD01000013.1		GCF_001566315.1	1804208
2941	WP_034281831.1,WP_034281833.1	398922	401251	2328	1187	NZ_ASJD01000003.1		GCF_000691165.1	1178541
2942	WP_034623592.1,WP_034623594.1	107329	109658	2328	1187	NZ_JNBO01000042.1		GCF_000715185.1	561879
2943	WP_039178629.1,WP_039178632.1	1616719	1619048	2328	1187	NZ_CP010075.1		GCF_000800825.1	756828
2944	WP_041109035.1,WP_041109037.1	279422	281751	2328	1187	NZ_JXCK01000027.1		GCF_000828395.1	561879
2945	WP_041117410.1,WP_034623592.1	270240	272569	2328	1187	NZ_JXCO01000018.1		GCF_000828425.1	561879
2946	WP_003211025.1,WP_003210769.1	225703	228032	2328	1187	NZ_ABRX01000001.1		GCF_000172815.1	536229
2947	WP_059374837.1,WP_039178632.1	17561	19890	2328	1187	NZ_LKCP01000026.1		GCF_001518755.1	1739115
2948	WP_041117410.1,WP_065214363.1	713353	715682	2328	1187	NZ_LZRH01000001.1		GCF_001677975.1	561879
2949	WP_003211025.1,WP_050945018.1	232229	234558	2328	1187	NZ_LFGZ01000005.1		GCF_001183525.1	1408
2950	WP_056766465.1,WP_034623592.1	1847255	1849584	2328	1187	NZ_LMJV01000001.1		GCF_001429445.1	1736608
2951	WP_075623056.1,WP_075623057.1	3150247	3152576	2328	1187	NZ_CP015607.1		GCF_001938665.1	561879
2952	WP_088001410.1,WP_088001411.1	100601	102930	2328	1187	NZ_MIJA01000017.1		GCF_002174275.1	1408
2953	WP_046310969.1,WP_034281831.1	312693	315022	2328	1187	NZ_JAMAXJ010000001.1		GCF_023712845.1	561879
2954	WP_034281831.1,WP_081124380.1	1624457	1626786	2328	1187	NZ_CP018100.1		GCF_002077215.1	561879
2955	WP_059374837.1,WP_039178632.1	12190	14519	2328	1187	NZ_NKHH01000023.1		GCF_002744235.1	561879
2956	WP_106030857.1,WP_106030858.1	368636	370965	2328	1187	NZ_PVRA01000002.1		GCF_002998555.1	2108539
2957	WP_106038736.1,WP_106038737.1	311185	313514	2328	1187	NZ_PVRB01000001.1		GCF_002998575.1	2108540
2958	WP_098676885.1,WP_065214363.1	281844	284173	2328	1187	NZ_NVIM01000003.1		GCF_002571925.1	561879
2959	WP_034623592.1,WP_034281831.1	230903	233232	2328	1187	NZ_PGUX01000011.1		GCF_002863595.1	561879
2960	WP_003211025.1,WP_050945018.1	1099080	1101409	2328	1187	NZ_PTXV01000001.1		GCF_003020795.1	1408
2961	WP_034281831.1,WP_034281833.1	1623404	1625733	2328	1187	NZ_CP010405.1		GCF_003097715.1	1178541
