Organism	Scaffold	Start	End	Score	WP_020634191.1	WP_020634193.1	WP_020634194.1	WP_020634195.1	WP_020634196.1	WP_020634197.1	WP_020634198.1	WP_020634199.1	WP_020634200.1	WP_020634201.1	WP_020634202.1	WP_020634203.1	WP_143267610.1
GCF_024359505.1	NZ_JAMWYO010000024.1	12874	16739	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037094785.1	NZ_CP146762.1	1683556	1685885	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015999545.1	NZ_CP065546.1	1875374	1883778	2159.0000	0	2	0	0	1	0	0	0	0	0	0	0	0
GCF_017814475.1	NZ_JAGJDA010000016.1	83944	87809	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627595.1	NZ_JBNTLD010000023.1	75388	79253	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012273355.1	NZ_CP050972.1	4296880	4300745	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036620955.1	NZ_JAZICE010000013.1	111142	115007	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001683095.1	NZ_CP012730.1	1219189	1223054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044324725.1	NZ_CP172246.1	1269646	1273511	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002896575.1	NZ_PPEO01000001.1	473472	477337	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049902105.1	NZ_CP094416.1	1180391	1184256	1251.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038593275.1	NZ_CP151980.1	1573709	1576038	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050171545.1	NZ_JBNLXR010000031.1	38039	41904	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050469565.1	NZ_JBCNSE010000011.1	186406	190271	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686185.1	NZ_JAJERS010000003.1	196662	200527	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_010994595.1	NZ_NJQO01000002.1	171691	175556	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041900855.1	NZ_JBHEFI010000003.1	111525	115390	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002118185.1	NZ_MRWW01000001.1	185444	189309	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915025.1	NZ_JBQADX010000003.1	390465	394330	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036621295.1	NZ_JAZIFD010000004.1	176391	180256	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000783165.1	NZ_JTAD01000034.1	35781	39646	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027709705.1	NZ_JAQFMP010000005.1	112320	116185	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000007845.1	NC_003997.3	1219123	1222988	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054062215.1	NZ_JBSSFA010000002.1	489146	493011	1257.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024297165.1	NZ_JANCTB010000002.1	936580	940445	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211545.1	NZ_JARMBU010000008.1	227267	231132	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629765.1	NZ_JBNTPG010000003.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_039619495.1	NZ_CP154906.1	1612001	1614330	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029537715.1	NZ_JARPVT010000070.1	4771	8636	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036967005.1	NZ_JBALSR010000044.1	951	3280	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002571635.1	NZ_NVIO01000041.1	171	4036	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211215.1	NZ_JARMBF010000013.1	27044	30909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049902195.1	NZ_CP094424.1	1188241	1192106	1251.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047556505.1	NZ_CP180236.1	1241393	1245258	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002582515.1	NZ_NUTN01000012.1	85575	89440	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001044935.1	NZ_LABT01000038.1	466397	470262	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025518515.1	NZ_JAOPSY010000014.1	91274	95139	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046599285.1	NZ_JBKIWL010000005.1	18775	23695	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051966775.1	NZ_JBQCKR010000001.1	246745	249074	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002557475.1	NZ_NUBW01000002.1	222578	226443	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002151625.1	NZ_NBNU01000005.1	84518	88383	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001889285.1	NZ_CP018152.1	736090	741010	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036009965.1	NZ_JARSHF010000027.1	120773	124638	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002146325.1	NZ_NFCF01000115.1	170940	174805	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026793415.1	NZ_JALASY010000006.1	19521	24449	1243.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026793395.1	NZ_JALATA010000011.1	40851	45779	1243.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056156805.1	NZ_JBLSDJ010000006.1	35376	39241	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052143355.1	NZ_CP197344.1	1669030	1671359	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002581905.1	NZ_NUSX01000030.1	365	4230	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008042335.1	NZ_QPAL01000028.1	37611	41476	1246.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211725.1	NZ_JARMCD010000022.1	123067	126932	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027709305.1	NZ_JAQFMI010000006.1	116279	120144	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016483525.1	NZ_JAEHBS010000004.1	110569	114434	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012222085.2	NZ_CP035727.2	767420	771285	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022458675.1	NZ_JAKGBQ010000001.1	475738	479603	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018343625.1	NZ_JAGYPG010000005.1	29807	37959	1749.0000	0	0	0	0	1	0	0	1	0	1	0	0	0
GCF_056098965.1	NZ_JBLZWY010000003.1	165607	167936	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210945.1	NZ_JARMAQ010000001.1	73746	77611	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029477615.1	NZ_JARPPN010000009.1	92106	95971	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050628335.1	NZ_JBNTMM010000001.1	297214	301079	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030209735.1	NZ_JARVRK010000004.1	703437	705766	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209225.1	NZ_JARLXL010000082.1	11668	15533	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686245.1	NZ_JAJERW010000002.1	202885	206750	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052947745.1	NZ_CM129598.1	3892405	3896270	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007676595.1	NZ_VEKC01000004.1	248626	252491	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051914985.1	NZ_JBQADU010000003.1	202985	206850	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002568685.1	NZ_NVFC01000018.1	364	4229	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211685.1	NZ_JARMCC010000006.1	90286	94151	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051776665.1	NZ_JBPWAN010000007.1	24229	28094	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779845.1	NZ_JBPWGQ010000003.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040492895.1	NZ_JBEUUE010000099.1	1	2278	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018742105.1	NZ_CP072055.1	1226448	1230313	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036211945.1	NZ_JARMCQ010000011.1	173065	176930	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051778925.1	NZ_JBPWEV010000004.1	430184	434049	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046115415.1	NZ_CP118770.1	502564	507484	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056315845.1	NZ_JBWGHV010000003.1	29997	32326	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035823515.1	NZ_JARTBR010000027.1	31723	34052	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042137835.1	NZ_JBHHNT010000001.1	912515	916380	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036963545.1	NZ_JBALLM010000093.1	1848	4177	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022663095.1	NZ_JAKUEX010000023.1	83690	87555	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000291075.1	NZ_JH792148.1	4133701	4137566	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025516455.1	NZ_JAOPQO010000011.1	4604	8469	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710145.1	NZ_JAQFNA010000001.1	25331	29196	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041520735.1	NZ_JBGOGU010000002.1	372280	376145	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027716325.1	NZ_JAQFUN010000002.1	133522	137387	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017963445.1	NZ_JAGMWA010000018.1	90850	94715	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007680635.1	NZ_VEIR01000003.1	718495	720824	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026786685.1	NZ_JAKOBK010000009.1	203457	205786	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001884205.1	NZ_MAOG01000019.1	128826	132691	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017832095.1	NZ_JAFDST010000007.1	134407	140874	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007681065.1	NZ_VEKG01000003.1	180926	184791	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051964435.1	NZ_JBQCNE010000003.1	416500	418829	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915205.1	NZ_JBQAEG010000005.1	293266	297131	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030222705.1	NZ_JAPNPK010000003.1	348054	351919	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029537695.1	NZ_JARPVK010000005.1	118693	122558	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050457845.1	NZ_JBCMKD010000002.1	470683	474548	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030222685.1	NZ_JAPNPL010000001.1	1062906	1066771	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009183785.1	NZ_WEIG01000069.1	1699	5564	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038007265.1	NZ_JBBOWW010000001.1	569712	573538	1302.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035618435.1	NZ_JAYGBZ010000008.1	93743	97608	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000008165.1	NC_005945.1	1219191	1223056	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050475465.1	NZ_JBCMWN010000014.1	28607	32472	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001683065.1	NZ_CP012729.1	1219189	1223054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_021655315.1	NZ_AP022986.1	1304986	1308851	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025518125.1	NZ_JAOPRS010000088.1	4645	8510	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042790895.1	NZ_JBHTYN010000036.1	29181	33046	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031316625.1	NZ_VKPW01000009.1	154302	158167	1200.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030222865.1	NZ_JAPNPT010000010.1	200550	204415	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044901145.1	NZ_JBJDOU010000001.1	721899	724228	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001757995.1	NZ_LXLV01000019.1	231572	235437	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051914735.1	NZ_JBQADI010000003.1	390918	394783	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001619805.1	NZ_LQQY01000043.1	120300	125683	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051131695.1	NZ_CP178436.1	1499797	1502126	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007678495.1	NZ_VEES01000001.1	476895	480760	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037966335.1	NZ_CP150196.1	1655350	1657679	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050280025.1	NZ_JBNNUU010000003.1	453829	463785	2151.0000	0	2	0	0	1	0	0	0	0	0	0	0	0
GCF_022663215.1	NZ_JAKUFB010000023.1	43967	47832	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900103525.1	NZ_FNHN01000011.1	47101	55882	1847.0000	0	2	0	0	1	0	0	0	0	0	0	0	0
GCF_000832925.1	NZ_CP009720.1	3559112	3562977	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051337735.1	NZ_JBPPSQ010000002.1	507108	510973	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_019344915.1	NZ_JAHWJB010000002.1	457047	460912	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000986785.1	NZ_LAYY01000034.1	14008	20353	1576.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_048054055.1	NZ_JAEVMA010000009.1	207642	211507	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003386945.1	NZ_QUAE01000001.1	339899	345161	1308.0000	0	0	0	0	1	0	0	0	0	1	0	0	0
GCF_054458775.1	NZ_JBTLAR010000003.1	372378	376243	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_019797705.1	NZ_LEBY01000008.1	44754	48619	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020685115.1	NZ_JAJESI010000016.1	59699	63564	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008368885.1	NZ_QOZW01000005.1	107896	111761	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024296885.1	NZ_CP101135.1	1288237	1292102	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002579445.1	NZ_NUQY01000001.1	317802	321667	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002146695.1	NZ_NFDD01000048.1	232639	236504	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027497635.1	NZ_JAJQVU010000005.1	732886	735221	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002570335.1	NZ_NVHZ01000015.1	234565	238430	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000986935.1	NZ_LBFE01000003.1	443051	446916	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_032911305.1	NZ_JAWJLN010000001.1	1970502	1972831	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022811845.1	NZ_CP064266.1	2721828	2725696	1318.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629925.1	NZ_JBNTPO010000090.1	16736	20601	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_028462395.1	NZ_JAQOXN010000001.1	479890	483755	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055704125.1	NZ_JBVQSU010000068.1	197692	201557	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048538065.1	NZ_JBLWOJ010000003.1	265096	267425	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050278025.1	NZ_JBNNST010000007.1	206990	212167	1640.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_030222875.1	NZ_JAPNPU010000012.1	70372	75175	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_030222875.1	NZ_JAPNPU010000001.1	1040487	1044352	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027709285.1	NZ_JAQFMH010000096.1	4630	8495	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000782995.1	NZ_JSZS01000033.1	338710	342575	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050481605.1	NZ_JBCNGL010000038.1	30406	34271	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050468025.1	NZ_JBITPF010000003.1	56245	60122	1227.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044907985.1	NZ_JBIYCQ010000001.1	1150287	1154152	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022370935.1	NZ_CP092412.1	733598	3657672	1909.0000	0	2	0	0	1	0	0	1	0	0	0	0	0
GCF_055474445.1	NZ_JBUBAE010000001.1	4721585	4725450	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038630515.1	NZ_CP152034.1	2576898	2579227	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002555855.1	NZ_NUEG01000010.1	124926	128791	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026689555.1	NZ_JAOZJK010000001.1	1216559	1220424	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022220505.1	NZ_CP076138.1	1219654	1223519	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024498095.1	NZ_JANHMU010000005.1	78862	82727	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027714365.1	NZ_JAQFRT010000003.1	353188	357053	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002014575.1	NZ_MUAL01000008.1	115523	119388	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783185.1	NZ_JBPWMS010000007.1	55111	58976	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022663855.1	NZ_JAKUGH010000003.1	11917	15782	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012273315.1	NZ_CP050970.1	3662584	3666449	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050278285.1	NZ_JBNNTA010000009.1	24898	30109	728.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038006105.1	NZ_JBBOUO010000001.1	1170880	1174745	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915445.1	NZ_JBQAES010000006.1	184532	188397	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002007035.1	NZ_MVOA01000015.1	31111	34976	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003399505.1	NZ_QUQQ01000008.1	114037	117902	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_006349625.1	NZ_VEPV01000004.1	341065	344930	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001683135.1	NZ_CP012720.1	1219189	1223054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036226145.1	NZ_JARTLG010000003.1	334298	336627	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002151665.1	NZ_NBNT01000016.1	4709	8574	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009806675.1	NZ_CP047107.1	536675	540540	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210905.1	NZ_JARMAP010000014.1	173119	176984	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814305.1	NZ_JAGJCO010000010.1	17216	21081	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056279285.1	NZ_JBWBRB010000001.1	702025	704354	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_928865485.1	NZ_CAKMXX010000001.1	1219543	1223408	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049902055.1	NZ_CP094408.1	1173217	1177082	1251.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017161885.1	NZ_CP067376.1	2551223	2553552	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036575385.1	NZ_JAZIBF010000046.1	4782	8647	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035618095.1	NZ_JAYGBF010000137.1	8460	12325	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051780445.1	NZ_JBPWHT010000022.1	4615	8480	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038005085.1	NZ_JBBOSJ010000001.1	427297	429626	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016650615.1	NZ_JAEKFK010000012.1	787862	791727	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035817655.1	NZ_JARSZC010000014.1	80586	84451	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033238765.1	NZ_BSED01000011.1	2554	7937	1182.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_024498035.1	NZ_JANHMR010000002.1	286556	290421	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782445.1	NZ_JBPWLH010000007.1	36044	39909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002555485.1	NZ_NUDI01000002.1	21031	24896	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002233615.1	NZ_NELX01000003.1	169807	173672	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916385.1	NZ_JBQAGM010000018.1	39500	43365	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000828395.1	NZ_JXCK01000027.1	279422	281751	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_008244765.1	NZ_CP043404.1	3671748	3674077	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_047228295.1	NZ_JBKOJZ010000011.1	109805	113670	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054459515.1	NZ_JBTLBT010000002.1	206027	209892	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779905.1	NZ_JBPWGT010000003.1	55218	59083	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_003985025.1	NZ_RWKR01000017.1	12280	14609	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050459445.1	NZ_JBCMNA010000024.1	538908	542773	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000504145.1	NZ_KI632495.1	579384	592330	1863.0000	0	2	0	0	1	0	0	0	0	0	0	0	0
GCF_051967455.1	NZ_JBQCKA010000003.1	207843	210172	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015071115.1	NZ_VOVB01000001.1	234237	238102	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209905.1	NZ_JARLYQ010000013.1	288411	292276	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050476065.1	NZ_JBCMXP010000013.1	198799	202664	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038006985.1	NZ_JBBOWG010000001.1	1211894	1215759	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915005.1	NZ_JBQADW010000003.1	390465	394330	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_043419455.1	NZ_JBHOFM010000006.1	24298	31312	1185.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_009669135.1	NZ_RXZO01000052.1	16243	20108	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030123185.1	NZ_CP126099.1	1234960	1238825	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052947775.1	NZ_CM129599.1	1340177	1344042	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051967375.1	NZ_JBQCKB010000001.1	732112	734441	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051917005.1	NZ_JBQAHT010000002.1	753861	757726	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002556425.1	NZ_NUER01000014.1	10154	14019	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_043641075.1	NZ_JBHZRC010000006.1	24298	31312	1185.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_027709925.1	NZ_JAQFMV010000004.1	222917	226782	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030487705.1	NZ_JAUKFW010000018.1	6572	10437	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056396785.1	NZ_JBFTMD010000002.1	387741	391606	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000783195.1	NZ_JTAE01000052.1	67528	71393	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030292225.1	NZ_CP128149.1	1288442	1292307	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002833485.1	NZ_CP025122.1	3914352	3918217	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050469005.1	NZ_JBCNRQ010000016.1	91149	95014	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000310045.1	NZ_ANAO01000003.1	432242	436107	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002582255.1	NZ_NUTI01000024.1	365	4230	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022221325.1	NZ_CP076222.1	1219263	1223128	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
